"903","Торты пром. производства с отделками на основе взбитых сливок","3.8","19.7","47.4","382.1"
"904","Треска филе","18.4","1.1","0","83.5"
"905","Тунец консервированный в с/с","22.5","0.7","0","96.3"
"906","Тунец стружка Бонито","74.3","3.2","4.2","342.8"
"907","Тунец филе","24.4","4.3","0","136.3"
"908","Тыква","1","0.1","4.2","21.7"
"909","Тыква Самария","1.14","0.11","5.06","25.79"
"910","Тыквы семена","20.7","52.9","3.4","572.5"
"911","Угорь","14.5","30.5","0","332.5"
"912","Угорь жареный в соусе унаги (Китай)","13","11","16","215"
"913","Украшения сахарные","0","1","96","393"
"914","Уксус 3%","0","0","0","0"
"915","Уксус 9%","0","0","0","0"
"916","Уксус бальзамический белый","0.5","0","20.9","85.59999999999999"
"917","Уксус бальзамический темный","0.5","0","20.9","85.59999999999999"
"918","Уксусная эссенция 70%","0","0","0","0"
"919","Улучшитель для дрожжевого теста","4.4","5.5","32","195.1"
"920","Утиная грудка в специях","20.97","32.61","10.19","418.13"
"921","Утиная грудка в специях п/ф","20.97","32.61","10.19","418.13"
"922","Утка (тушка 1 категории)","15.8","38","0","405.2"
"923","Утка филе грудки","16","32","7","380"
"924","Фарш говяжий из гуляша","20.3","2.6","0","104.6"
"925","Фарш грибной (№3.76)","5.06","10.95","4.66","137.43"
"926","Фарш для беляшей","10.72","8.640000000000001","3.15","133.24"
"927","Фарш для блинчиков с мясом","16.94","13.99","3.64","208.23"
"928","Фарш для котлет","11.46","8.73","8.24","157.37"
"929","Фарш для расстегая","17.89","4.92","0.73","118.76"
"930","Фарш для слойки с горбуши","13.44","15.98","2.21","206.42"
"931","Фарш для слойки с мясом","9.17","7.12","4.75","119.76"
"932","Фарш для чебуреков","9.31","7.49","2.76","115.69"
"933","Фарш для шанежки с  мясом и сыром","8.68","24.85","5.12","278.85"
"934","Фарш жареный (для зраз)","17.78","16.51","4.42","237.39"
"935","Фарш из вареного сгущенного молока и орехов (№ 3.44)","9.25","12.17","51.32","351.81"
"936","Фарш из ветчины (№ 3.82)","17.6","6.2","0","126.2"
"937","Фарш из курицы с грибами (№ 3.83)","16.71","10.03","1.5","163.11"
"938","Фарш из печени (№ 3.70)","13.7","2.09","5.7","96.41"
"939","Фарш из сердца с грибами (№ 3.73)","14.52","3.1","2.9","97.58"
"940","Фарш из сыра и ветчины (№3.52)","20.04","15.92","0","223.44"
"941","Фарш из сыра и яйца (№ 3.51)","18.78","19.07","0.3","247.95"
"942","Фарш из творога и сгущенки (№ 3.92)","13.85","8.85","18.2","207.85"
"943","Фарш из творога и чернослива (№ 3.91)","15.26","8.1","7.64","164.5"
"944","Фарш из творога с курагой (№ 3.50)","14.81","7.71","11.7","175.43"
"945","Фарш капустный","2.03","11.61","6.53","138.73"
"946","Фарш картофельный","1.72","3.85","12.78","92.65000000000001"
"947","Фарш картофельный для шанежки","1.77","7.42","11.51","119.9"
"948","Фарш картофельный с луком (№ 723 по СТН)","1.98","4.23","15.06","106.23"
"949","Фарш куриный из окорочков","21.3","11","0.1","184.6"
"950","Фарш мясной (№ 3.26)","22.54","7.21","1.82","162.33"
"951","Фарш мясной с грибами (№ 3.62)","21.1","8.51","1.6","167.39"
"952","Фарш мясной с капустой (№ 3.60)","7.36","7.09","6.75","120.25"
"953","Фарш мясной с рисом (№ 3.61)","18.27","7.89","5.78","167.21"
"954","Фарш ореховый","5","50.17","34.7","610.33"
"955","Фарш печень","19.72","11.38","0.75","184.3"
"956","Фарш печень с рисом","12.92","7.2","8.58","150.8"
"957","Фарш рыбный (из горбуши)","21","7","0","147"
"958","Фарш рыбный из рыб тресковых пород","11.29","4.59","0.27","87.55"
"959","Фарш с изюмом, медом и орехами (№ 3.94)","3.49","4.52","73.19","347.4"
"960","Фарш с рисом и яйцом (№ 3.54)","4.03","2.12","19.39","112.76"
"961","Фарш с сыром (№ 3.86)","23.7","30.5","0","369.3"
"962","Фарш с шоколадом и бананами (3.93)","2.28","7.14","27.32","182.66"
"963","Фарш свиноговяжий для котлет, брезолей","13.11","9.800000000000001","6.05","164.84"
"964","Фарш свиноговяжий п/ф с/м","12.51","28.38","7.22","334.34"
"965","Фарш творожный","14.06","10.95","12.95","206.59"
"966","Фарш творожный для слойки","13.92","7.5","18.3","196.38"
"967","Фарш яблочный","0.36","0.33","35.19","145.17"
"968","Фарш яйцо с рисом","5.71","9.31","6.78","133.75"
"969","Фасоль (стручок) свежая","3","0.3","3","26.7"
"970","Фасоль белая консервированная (бобы)","6.7","0","16.3","92"
"971","Фасоль бобы","21","2","46.6","288.4"
"972","Фасоль стручковая консервированная","1.2","0.1","2.5","15.7"
"973","Фасоль стручковая маринованная","3","0.3","3","26.7"
"974","Фенхель свежий","0.9","0.2","1.8","12.6"
"975","Физалис","1","0.2","7.3","35"
"976","Финики сушеные","3.3","0.2","68","287"
"977","Форель радужная с/м","20.2","11","0","179.8"
"978","Фрикадельки п/ф","14.84","12.59","1.43","178.39"
"979","Фуа - гра (печень) утиная с/м","6","56","6","552"
"980","Хариус тушка","17.5","2","0","88"
"981","Хинкали п/ф","11.71","9.93","18.42","209.89"
"982","Хлеб бородинский","6.8","1.3","40.7","201.7"
"983","Хлеб для сэндвича пшеничный","6.7","4.5","46.5","253.3"
"984","Хлеб для сэндвича ржаной","6.8","1.3","40.7","201.7"
"985","Хлеб луковый","6.89","4.89","47.16","260.21"
"986","Хлеб пшеничный","6.92","5.04","47.57","263.32"
"987","Хлеб пшеничный формовой","8.199999999999999","1.4","36.1","189.8"
"988","Хлеб с паприкой и оливками","7.12","6.48","45.37","268.28"
"989","Хлебные палочки (комплимент)","8.42","10.53","50.49","330.41"
"990","Хлебцы ржаные","9.4","0.6","70.59999999999999","325.4"
"991","Хрен готовый","3.3","26.2","9","285"
"992","Хрен корень","2.5","0.4","7.6","44"
"993","Хурма","0.5","0","13.2","54.8"
"994","Цикорий сырой","0.5","0.6","2.8","18.6"
"995","Цукаты","3","0","54.5","230"
"996","Чай Ройбуш фруктовый","20","5.1","4","141.9"
"997","Чай черный байховый","20","5.1","4","141.9"
"998","Черева (оболочка для колбасок) обработанная (в соли)","45","3","0","207"
"999","Черемша","2.4","0.1","6.1","34.9"
"1000","Черешня","1.1","0.4","10.6","50.4"
"1001","Черника","1.1","0.6","8","41.8"
"1002","Чернослив без косточек","2.3","0","58.4","242.8"
"1003","Чеснок","6.5","0","5.2","46.8"
"1004","Чеснок маринованный","6.5","0","5.2","46.8"
"1005","Чеснок стрелки","6.5","0","5.2","46.8"
"1006","Чечевица","24","1.5","42.7","280.3"
"1007","Чиабатта Биг Сэндвич 175*190 мм","9","4.5","52","284.5"
"1008","Чиабатта лепешка","10.2","3.9","52","283.9"
"1009","Чизкейк Нью Йорк п/ф","7.37","29.54","33.83","430.66"
"1010","Чизкейк замороженный","4","16.2","35.2","302.6"
"1011","Чизкейк малиновый","6.3","23","25.4","333.8"
"1012","Чизкейк шоколадный","6.3","23","25.4","333.8"
"1013","Чизкейк шоколадный п/ф","7.24","32.85","35.83","467.9300000000001"
"1014","Чипсы картофельные","4.1","36","49","536.4"
"1015","Чипсы кукурузные","7.6","22.6","60.1","474.2"
"1016","Шелковица (плоды)","0.7","0","12","50.8"
"1017","Шоколад без добавлений","5.4","35.3","52.6","549.7"
"1018","Шоколад белый","6.9","35.7","52.4","558.5"
"1019","Шоколад молочный","6.9","35.7","52.4","558.5"
"1020","Шоколад с целым и дробленым орехом","6.6","40.9","48","586.5"
"1021","Шоколадный напиток растворимый Cioko-Vero","4.7","3.6","76.8","358.4"
"1022","Шпик свиной","1.4","95.8","0","867.8"
"1023","Шпик свиной соленый","1.4","90","0","815.6"
"1024","Шпикачки","9.199999999999999","36.1","0","361.7"
"1025","Шпинат","2.9","0.3","2","22.3"
"1026","Шпроты","17.4","32.4","0.4","362.8"
"1027","Щавель","1.5","0","3","18"
"1028","Щука","18.4","1.1","0","83.5"
"1029","Эклер п/ф (Заварной п/ф)","10.02","19.19","21.76","299.83"
"1030","Экстракт жидкого дыма","0","0","0","0"
"1031","Яблоки","0.4","0.4","9.800000000000001","44.40000000000001"
"1032","Яблоки моченые","0.4","0.4","9.800000000000001","44.40000000000001"
"1033","Язык Говяжий","16","12.1","0","172.9"
"1034","Язык говяжий отварной п/ф","20.49","12.44","0","193.92"
"1035","Язык свиной","15.9","16","0","207.6"
"1036","Яичный порошок","46","37.3","4.5","537.7"
"1037","Яйца куриные","12.7","11.5","0.7","157.1"
"1038","Яйца куриные (белок)","9","0","0","36"
"1039","Яйца куриные (желток)","16.1","30.5","0","338.9"
"1040","Яйца перепелиные","11.9","13.1","0.6","167.9"
"1041","Яйца перепелиные маринованные","12","13","0","165"
"1042","Яйца перепелиные маринованные п/ф","11.9","10.92","0.67","148.56"
